# BLASTP 2.12.0+
# Query: augustus_masked-585_pilon-processed-gene-3.11-mRNA-1
# Database: Qrob_PM1N_CDS_aa_20161004.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 102 hits found
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0680550.2	92.337	261	19	1	1	261	1	260	1.29e-172	476
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0465980.2	62.642	265	60	3	1	261	1	230	2.07e-109	315
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0728560.2	60.000	270	88	8	1	253	13	279	5.22e-99	295
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0466020.2	58.935	263	97	6	1	254	1	261	2.90e-96	284
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0720110.2	58.889	270	97	9	1	260	1	266	6.05e-95	279
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0362740.2	58.364	269	87	11	1	254	1	259	8.10e-93	279
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0496400.2	55.970	268	100	6	1	258	1	260	2.19e-92	272
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0326210.2	58.148	270	101	9	1	261	1	267	1.18e-90	268
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0362710.2	57.895	266	91	9	1	254	1	257	4.51e-90	273
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0306630.2	59.504	242	81	5	1	228	2	240	2.27e-86	270
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0362730.2	56.522	253	92	8	1	243	1	245	9.34e-85	258
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0468790.2	53.710	283	104	12	1	261	1	278	3.97e-82	248
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0274320.2	52.416	269	108	10	1	254	1	264	5.90e-80	241
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0465960.2	76.471	170	36	2	74	241	12	179	2.73e-79	242
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0466030.2	53.629	248	85	7	1	239	13	239	1.05e-76	232
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0466060.2	51.254	279	110	10	1	260	1	272	1.18e-75	230
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0469210.2	50.379	264	112	8	1	255	1	254	1.45e-73	226
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0466110.2	50.000	272	90	13	1	254	1	244	1.93e-66	206
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0274250.2	45.802	262	102	11	1	254	1	230	3.50e-52	169
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0274210.2	62.712	118	43	1	1	117	1	118	1.39e-45	148
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0466080.2	38.224	259	122	9	1	255	1	225	4.31e-41	140
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0593380.2	51.724	174	62	8	52	211	2	167	3.80e-39	134
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0274220.2	59.350	123	43	4	137	254	12	132	1.08e-37	134
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0593370.2	54.483	145	47	6	46	177	9	147	1.29e-33	119
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0416290.2	34.615	130	66	7	33	148	19	143	1.43e-10	59.3
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0128310.2	23.305	236	151	8	6	235	12	223	4.08e-10	58.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0316380.2	26.207	145	96	5	14	155	19	155	4.27e-09	55.5
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0211050.2	37.079	89	49	3	14	96	9	96	5.14e-09	55.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0246570.2	32.184	87	57	1	11	95	17	103	6.06e-09	55.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0316270.2	25.517	145	97	5	14	155	19	155	3.19e-08	52.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0210990.2	25.517	145	97	5	14	155	19	155	3.44e-08	52.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0246590.2	38.983	59	36	0	37	95	23	81	4.73e-08	52.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0210800.2	25.899	139	93	4	14	150	19	149	6.87e-08	51.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0246610.2	35.593	59	38	0	37	95	23	81	7.64e-08	51.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0061340.2	35.484	62	40	0	34	95	39	100	3.28e-07	49.7
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0154880.2	31.818	132	75	7	14	133	9	137	5.60e-07	48.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0210940.2	30.709	127	76	4	28	149	24	143	5.96e-07	48.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0210820.2	24.390	164	108	5	1	155	1	157	6.24e-07	48.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0416180.2	42.647	68	35	4	33	96	32	99	6.67e-07	47.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0061360.2	35.484	62	40	0	34	95	26	87	1.00e-06	48.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0316460.2	31.250	128	75	5	28	149	23	143	1.88e-06	47.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0481060.2	25.000	128	87	3	31	157	266	385	3.80e-06	47.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0481060.2	32.911	79	49	3	34	109	45	122	1.63e-05	45.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0761440.2	38.235	68	34	3	33	96	38	101	5.27e-06	45.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0210870.2	39.189	74	39	3	28	96	30	102	6.37e-06	45.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0246620.2	36.842	57	36	0	39	95	25	81	6.47e-06	45.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0246780.2	34.615	78	47	3	35	109	43	119	7.29e-06	46.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0416300.2	43.077	65	33	4	36	96	33	97	7.37e-06	45.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0316450.2	30.769	104	66	3	33	131	31	133	7.78e-06	45.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0720090.2	37.363	91	51	4	11	97	9	97	9.17e-06	46.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0105340.2	34.426	61	40	0	35	95	40	100	1.07e-05	45.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0416200.2	38.202	89	49	5	14	96	12	100	1.24e-05	45.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0481070.2	34.177	79	48	3	34	109	45	122	1.29e-05	45.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0326220.2	39.785	93	48	6	12	98	11	101	2.61e-05	43.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0761490.2	37.681	69	38	3	33	96	30	98	3.04e-05	43.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0440250.2	39.785	93	48	6	12	98	11	101	3.69e-05	43.5
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0105460.2	31.148	61	42	0	35	95	40	100	7.74e-05	42.7
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0274240.2	38.750	80	45	3	22	97	6	85	1.84e-04	41.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0479360.2	37.333	75	36	4	33	96	41	115	3.11e-04	41.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0440230.2	37.634	93	50	6	12	98	11	101	3.79e-04	40.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0316250.2	40.000	50	29	1	38	86	41	90	5.61e-04	40.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0680560.2	42.373	59	30	3	43	97	36	94	6.00e-04	40.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0670390.2	32.877	73	45	3	34	103	42	113	6.22e-04	40.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0316290.2	26.263	99	66	3	10	101	7	105	6.28e-04	40.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0210790.2	40.000	50	29	1	38	86	41	90	6.79e-04	40.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0465930.2	36.066	61	35	2	40	96	39	99	8.30e-04	39.3
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0047110.2	31.522	92	56	4	7	96	6	92	8.45e-04	39.7
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	Qrob_P0080170.2	27.586	87	59	3	14	96	5	91	8.65e-04	39.3
